GNSS heading		dr_yaw_angle		yaw_rate_accum_tmp		steer_angle		str_moving_avg_result		stanley_steering_angle		path_angle		dr_yaw_angle		psi		atan_tmp		s		triangle_area		distance_a		distance_b		distance_c		x_error
161.54795000		161.54690979		57.43982697		-500		-109.05050393		-109.05057770		-109.24263392		161.54690979		89.21045617		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54771625		57.44063343		-500		-109.05055771		-109.04977123		-109.24263392		161.54771625		89.20964969		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54681913		57.43847864		-500		-109.05071888		-109.05066989		-109.24263392		161.54681913		89.21054836		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54755727		57.43882381		-500		-32.93322391		-109.06830667		-109.24263392		161.54755727		89.20980868		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54722494		57.43849148		-500		-109.06017578		-109.06863914		-109.24263392		161.54722494		89.21014115		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54815748		57.43867138		-500		-109.06857887		-109.06775358		-109.24263392		161.54815748		89.20925559		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54830207		57.43881596		-500		-81.21967175		-109.06756180		-109.24263392		161.54830207		89.20906381		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54762731		57.43814121		-500		-82.74620596		-109.06823683		-109.24263392		161.54762731		89.20973884		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54756429		57.43807819		-500		-109.06795799		-109.06829978		-109.24263392		161.54756429		89.20980179		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54788550		57.43761561		-500		-109.06821309		-109.06797731		-109.24263392		161.54788550		89.20947932		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54796339		57.43769350		-500		-109.06819879		-109.06790103		-109.24263392		161.54796339		89.20940304		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54768103		57.43741115		-500		-109.06807416		-109.06814051		-109.24263392		161.54768103		89.20964252		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54798787		57.43517545		-500		-109.06886384		-109.06787647		-109.24263392		161.54798787		89.20937848		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54927624		57.43646382		-500		-109.06874815		-109.06658888		-109.24263392		161.54927624		89.20809089		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54969477		57.43688235		-500		-109.06791330		-109.06616954		-109.24263392		161.54969477		89.20767155		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55167945		57.43886703		-500		-105.72157354		-109.06418560		-109.24263392		161.55167945		89.20568761		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54789555		57.43760355		-500		-109.06867176		-109.06796634		-109.24263392		161.54789555		89.20946835		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54659809		57.43630609		-500		-109.06864546		-109.06923028		-109.24263392		161.54659809		89.21073229		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54656279		57.43627080		-500		-109.06864937		-109.06929951		-109.24263392		161.54656279		89.21080152		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54790897		57.43761698		-500		-109.06861134		-109.06795626		-109.24263392		161.54790897		89.20945827		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54800940		57.43771740		-500		-109.06845606		-109.06785457		-109.24263392		161.54800940		89.20935658		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54800458		57.43771258		-500		-109.06844339		-109.06785942		-109.24263392		161.54800458		89.20936143		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54795084		57.43783878		-500		-109.06815100		-109.06791350		-109.24263392		161.54795084		89.20941551		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54795603		57.43784398		-500		-109.06813162		-109.06790832		-109.24263392		161.54795603		89.20941033		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54810813		57.43799608		-500		-109.06769550		-109.06772120		-109.24263392		161.54810813		89.20922321		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54803604		57.43792399		-500		-109.06784989		-109.06782909		-109.24263392		161.54803604		89.20933004		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54773863		57.43762657		-500		-74.60240836		-109.06812575		-109.24263392		161.54773863		89.20962776		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54865982		57.43846916		-500		-109.06180221		-109.04882194		-109.24263392		161.54865982		89.20870040		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54759213		57.43740147		-500		-109.05039780		-109.04989455		-109.24263392		161.54759213		89.20977301		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54757654		57.43738588		-500		-109.05021561		-109.04991064		-109.24263392		161.54757654		89.20978910		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54765928		57.43686277		-500		-109.05750034		-109.06820601		-109.24263392		161.54765928		89.20970802		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54792241		57.43712590		-500		-109.06262477		-109.06794671		-109.24263392		161.54792241		89.20944872		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54823004		57.43750362		-500		-109.06521895		-109.04925861		-109.24263392		161.54823004		89.20913707		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54831183		57.44161235		-500		-39.32983414		-109.04917584		-109.24263392		161.54831183		89.20905430		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54810294		57.44346301		-500		-109.04803850		-109.04938366		-109.24263392		161.54810294		89.20926212		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54654931		57.44190939		-500		-109.04877132		-109.05093773		-109.24263392		161.54654931		89.21081620		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54795680		57.44331688		-500		-109.04991686		-109.04953359		-109.24263392		161.54795680		89.20941205		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54895592		57.44431600		-500		-109.04993999		-109.04853236		-109.24263392		161.54895592		89.20841082		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54926044		57.44636032		-500		-109.04898225		-109.04823481		-109.24263392		161.54926044		89.20811327		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54866266		57.44576255		-500		-109.04877618		-109.04879920		-109.24263392		161.54866266		89.20867766		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54863693		57.44573682		-500		-11.77726365		-109.04885052		-109.24263392		161.54863693		89.20872898		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54798108		57.44508097		-500		-109.04909209		-109.04950654		-109.24263392		161.54798108		89.20938500		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54753572		57.44486765		-500		-109.05483756		-109.06832727		-109.24263392		161.54753574		89.20982928		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54751132		57.44484325		-500		-109.05507875		-109.06835145		-109.24263392		161.54751132		89.20985346		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54739732		57.44472925		-500		-109.06441155		-109.06846645		-109.24263392		161.54739732		89.20996846		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54664816		57.44398010		-500		-109.06860069		-109.06921619		-109.24263392		161.54664816		89.21071820		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54665364		57.44398557		-500		-109.06861363		-109.06921056		-109.24263392		161.54665364		89.21071257		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54672029		57.44271283		-500		-109.06222807		-109.05077755		-109.24263392		161.54672029		89.21065601		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54800349		57.44145059		-500		-109.05110073		-109.04948550		-109.24263392		161.54800349		89.20936396		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54802820		57.44147531		-500		-96.25593331		-109.04945977		-109.24263392		161.54802820		89.20933823		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54809092		57.44153802		-500		-109.05037776		-109.04940197		-109.24263392		161.54809092		89.20928043		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.55034846		57.44379556		-500		-109.04878495		-109.04714086		-109.24263392		161.55034846		89.20701932		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54824093		57.44410891		-500		-76.91546637		-109.04924719		-109.24263392		161.54824093		89.20912565		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54845626		57.44432425		-500		-96.90762966		-109.04903143		-109.24263392		161.54845626		89.20890989		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54846149		57.44432948		-500		-109.04842704		-109.04902637		-109.24263392		161.54846149		89.20890483		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54896523		57.44483322		-500		-49.65369035		-109.04852254		-109.24263392		161.54896523		89.20840100		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54896426		57.44483225		-500		-109.04896946		-109.04851949		-109.24263392		161.54896426		89.20839795		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54895031		57.44481829		-500		-109.04897420		-109.04853713		-109.24263392		161.54895031		89.20841559		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54857883		57.44444681		-500		-109.04881886		-109.04889970		-109.24263392		161.54857883		89.20877816		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54855903		57.44442701		-500		-109.04881884		-109.04891005		-109.24263392		161.54855903		89.20878851		19.84012154		167.62471830		292.20859175		6.21085458		161.97215613		167.06642590		3.60813363
161.54795000		161.54868074		57.44454872		-500		-109.04983066		-109.06718305		-109.24263392		161.54868074		89.20868506		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54867597		57.44454396		-500		-109.05002635		-109.06718793		-109.24263392		161.54867598		89.20868994		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54812334		57.44399132		-500		-5.01623435		-109.06774049		-109.24263392		161.54812337		89.20924250		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54737194		57.44323992		-500		-109.06212039		-109.06850009		-109.24263392		161.54737194		89.21000210		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54795822		57.44367522		-500		-109.06827874		-109.06790633		-109.24263392		161.54795822		89.20940834		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54805045		57.44376745		-500		-109.06804910		-109.06772869		-109.24263392		161.54805045		89.20923070		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54929670		57.44501370		-500		-109.06772266		-109.06657052		-109.24263392		161.54929670		89.20807253		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54935399		57.44507099		-500		-109.06770853		-109.06651014		-109.24263392		161.54935399		89.20801215		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54842544		57.44561964		-500		-109.06687552		-109.06743985		-109.24263392		161.54842544		89.20894186		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54847084		57.44566504		-500		-109.06687304		-109.06739645		-109.24263392		161.54847084		89.20889846		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54816775		57.44536195		-500		-109.06695867		-109.06769536		-109.24263392		161.54816775		89.20919737		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54828809		57.44548229		-500		-109.06741750		-109.06757560		-109.24263392		161.54828809		89.20907761		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54844410		57.44585654		-500		-109.06769123		-109.06742004		-109.24263392		161.54844410		89.20892205		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54813193		57.44554437		-500		-109.06777622		-109.06774737		-109.24263392		161.54813193		89.20924938		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54742571		57.44653282		-500		-109.06775553		-109.06838923		-109.24263392		161.54742571		89.20989124		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54762742		57.44673452		-500		-109.06788652		-109.06823535		-109.24263392		161.54762742		89.20973736		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54735080		57.44645791		-500		-109.06810666		-109.06851244		-109.24263392		161.54735080		89.21001445		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54816151		57.44726862		-500		-109.06829059		-109.06770409		-109.24263392		161.54816151		89.20920610		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54818703		57.44729414		-500		-109.06828164		-109.06767780		-109.24263392		161.54818703		89.20917981		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54727713		57.44687193		-500		-109.06814864		-109.06859088		-109.24263392		161.54727713		89.21009289		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54729251		57.44688730		-500		-109.06815182		-109.06857174		-109.24263392		161.54729251		89.21007375		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54669349		57.44628828		-500		-109.06837690		-109.06917070		-109.24263392		161.54669349		89.21067271		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54775511		57.44734990		-500		-109.06859292		-109.06810925		-109.24263392		161.54775511		89.20961126		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54776048		57.44735527		-500		-109.06860124		-109.06810367		-109.24263392		161.54776048		89.20960568		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54756982		57.44716461		-500		-109.06862644		-109.06827629		-109.24263392		161.54756982		89.20977830		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54742595		57.44702074		-500		-109.06874697		-109.06844457		-109.24263392		161.54742595		89.20994658		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54822013		57.44747586		-500		-30.46655002		-109.06764399		-109.24263392		161.54822013		89.20914600		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54711753		57.44637326		-500		-109.06791189		-109.06874746		-109.24263392		161.54711753		89.21024947		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54769484		57.44695057		-500		-109.06816679		-109.06817650		-109.24263392		161.54769484		89.20967851		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54692397		57.44605210		-500		-109.06845042		-109.06887926		-109.24263392		161.54692397		89.21038127		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54790390		57.44416280		-500		-1.16341458		-109.06796015		-109.24263392		161.54790390		89.20946216		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54805978		57.44283890		-500		-109.06838708		-109.06780450		-109.24263392		161.54805978		89.20930651		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54672515		57.44150427		-500		-109.06829358		-109.06913885		-109.24263392		161.54672515		89.21064086		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54798445		57.44067559		-500		-109.06876177		-109.06787999		-109.24263392		161.54798445		89.20938200		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54804601		57.44073714		-500		-109.06832389		-109.06781788		-109.24263392		161.54804601		89.20931989		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54869514		57.44138627		-500		-109.06784129		-109.06716926		-109.24263392		161.54869514		89.20867127		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54818835		57.44164553		-500		-109.06764016		-109.06767747		-109.24263392		161.54818835		89.20917948		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54822876		57.44168594		-500		-109.06763590		-109.06763713		-109.24263392		161.54822876		89.20913914		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54976589		57.44322306		-500		-109.06678606		-109.06609738		-109.24263392		161.54976589		89.20759939		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54942007		57.44287724		-500		-109.06652780		-109.06644994		-109.24263392		161.54942007		89.20795195		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54874274		57.44426235		-500		-109.06675325		-109.06711854		-109.24263392		161.54874274		89.20862055		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54918889		57.44470851		-500		-109.06729675		-109.06667592		-109.24263392		161.54918889		89.20817793		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55035723		57.44587684		-500		-109.06666595		-109.06550668		-109.24263392		161.55035723		89.20700869		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.55035276		57.44587238		-500		-109.06664970		-109.06551117		-109.24263392		161.55035276		89.20701318		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54850800		57.44633654		-500		-109.06676810		-109.06735615		-109.24263392		161.54850800		89.20885816		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54853342		57.44636197		-500		-109.06677085		-109.06733164		-109.24263392		161.54853342		89.20883365		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54793809		57.44576664		-500		-97.36037903		-109.06792606		-109.24263392		161.54793809		89.20942807		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54736323		57.44519177		-500		-109.06788916		-109.06850119		-109.24263392		161.54736323		89.21000320		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54737136		57.44519990		-500		-109.06788916		-109.06850119		-109.24263392		161.54737136		89.21000320		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54692415		57.44475269		-500		-109.06816445		-109.06893952		-109.24263392		161.54692415		89.21044153		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54690949		57.44473804		-500		-109.06818158		-109.06895379		-109.24263392		161.54690949		89.21045580		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54697001		57.44351612		-500		-109.06855341		-109.06887859		-109.24263392		161.54697001		89.21038060		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54646428		57.44301040		-500		-109.06873607		-109.06939977		-109.24263392		161.54646428		89.21090178		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54687505		57.44342116		-500		-109.06900511		-109.06891118		-109.24263392		161.54687505		89.21041319		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54671671		57.44326282		-500		-55.77062824		-109.06913858		-109.24263392		161.54671671		89.21064059		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54668874		57.44323485		-500		-55.77062824		-109.06913858		-109.24263392		161.54668874		89.21064059		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54713762		57.44368373		-500		-109.06894277		-109.06872653		-109.24263392		161.54713762		89.21022854		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54714301		57.44368912		-500		-109.06894292		-109.06872406		-109.24263392		161.54714301		89.21022607		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54606094		57.44260705		-500		-109.06905802		-109.06980200		-109.24263392		161.54606094		89.21130401		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54757710		57.44181660		-500		-109.06897382		-109.06828822		-109.24263392		161.54757710		89.20979023		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54758277		57.44182226		-500		-109.06897382		-109.06828822		-109.24263392		161.54758277		89.20979023		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54731891		57.44155840		-500		-109.06877890		-109.06854322		-109.24263392		161.54731891		89.21004523		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54756816		57.44180766		-500		-109.06838458		-109.06829591		-109.24263392		161.54756816		89.20979792		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54770564		57.44194513		-500		-109.06833294		-109.06815873		-109.24263392		161.54770564		89.20966074		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54938652		57.44347412		-500		-109.06756963		-109.06647891		-109.24263392		161.54938652		89.20798092		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54814070		57.44222828		-500		-98.52387941		-109.06772377		-109.24263392		161.54814068		89.20922578		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54802333		57.44294490		-500		-26.53953052		-109.06784076		-109.24263392		161.54802333		89.20934277		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54815915		57.44308072		-500		-109.06783552		-109.06770547		-109.24263392		161.54815915		89.20920748		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54804643		57.44296799		-500		-109.06777375		-109.06781656		-109.24263392		161.54804643		89.20931857		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54721972		57.44214129		-500		-109.06794956		-109.06862639		-109.24263392		161.54721972		89.21012840		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54721500		57.44213657		-500		-109.06794956		-109.06862639		-109.24263392		161.54721500		89.21012840		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54865787		57.44283762		-500		-109.06794011		-109.06720589		-109.24263392		161.54865787		89.20870790		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54917518		57.44335493		-500		-109.06749312		-109.06668800		-109.24263392		161.54917518		89.20819001		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54899741		57.44317716		-500		-109.06706503		-109.06686727		-109.24263392		161.54899741		89.20836928		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54901941		57.44449655		-500		-109.06726487		-109.06684475		-109.24263392		161.54901941		89.20834676		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54881107		57.44428821		-500		-109.06725629		-109.06705293		-109.24263392		161.54881107		89.20855494		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54879368		57.44427082		-500		-88.12642415		-109.06707023		-109.24263392		161.54879368		89.20857224		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54897226		57.44444940		-500		-109.06696541		-109.06689070		-109.24263392		161.54897226		89.20839271		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54806606		57.44388504		-500		-109.06743381		-109.06779633		-109.24263392		161.54806606		89.20929835		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54734953		57.44316852		-500		-109.06835729		-109.06851455		-109.24263392		161.54734953		89.21001656		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54781850		57.44345157		-500		-67.84071264		-109.06804539		-109.24263392		161.54781850		89.20954740		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54767360		57.44330667		-500		-109.06773303		-109.06819043		-109.24263392		161.54767360		89.20969244		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54764179		57.44327486		-500		-109.06778568		-109.06822180		-109.24263392		161.54764179		89.20972381		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
161.54795000		161.54771784		57.44376564		-500		-41.80921235		-109.06814619		-109.24263392		161.54771784		89.20964820		19.85849799		167.63522899		292.50218746		6.22141460		161.97215613		167.07688725		3.61175889
